driver_id,vehicle_type,driver_rating,driver_status
DRV04526,mobil,4.46,aktif
DRV04527,mobil,4.84,aktif
DRV04528,motor,3.75,nonaktif
DRV04529,motor,3.63,nonaktif
DRV04530,mobil,4.85,nonaktif
DRV04531,motor,4.19,nonaktif
DRV04532,mobil,3.8,aktif
DRV04533,mobil,4.31,aktif
DRV04534,mobil,4.63,nonaktif
DRV04535,mobil,4.53,aktif
DRV04536,motor,4.93,nonaktif
DRV04537,motor,3.97,nonaktif
DRV04538,mobil,4.97,nonaktif
DRV04539,mobil,4.53,aktif
DRV04540,mobil,4.89,aktif
DRV04541,mobil,3.82,nonaktif
DRV04542,motor,4.82,nonaktif
DRV04543,motor,4.29,nonaktif
DRV04544,motor,4.0,nonaktif
DRV04545,motor,4.36,aktif
DRV04546,mobil,4.07,aktif
DRV04547,motor,4.71,aktif
DRV04548,mobil,4.17,aktif
DRV04549,mobil,3.87,nonaktif
DRV04550,mobil,4.88,aktif
DRV04551,mobil,4.94,nonaktif
DRV04552,mobil,3.77,aktif
DRV04553,mobil,4.46,nonaktif
DRV04554,mobil,4.1,aktif
DRV04555,mobil,3.65,nonaktif
DRV04556,mobil,3.63,aktif
DRV04557,mobil,4.81,nonaktif
DRV04558,motor,4.25,nonaktif
DRV04559,mobil,4.91,aktif
DRV04560,mobil,4.96,nonaktif
DRV04561,motor,4.63,nonaktif
DRV04562,motor,4.28,nonaktif
DRV04563,mobil,4.13,aktif
DRV04564,motor,4.5,nonaktif
DRV04565,motor,4.78,aktif
DRV04566,motor,4.8,aktif
DRV04567,motor,3.68,aktif
DRV04568,mobil,4.2,aktif
DRV04569,motor,4.47,aktif
DRV04570,mobil,4.95,aktif
DRV04571,motor,3.64,aktif
DRV04572,motor,4.9,aktif
DRV04573,motor,4.08,aktif
DRV04574,mobil,3.77,aktif
DRV04575,motor,3.86,aktif
DRV04576,mobil,3.73,aktif
DRV04577,motor,3.86,nonaktif
DRV04578,motor,4.52,nonaktif
DRV04579,motor,4.39,aktif
DRV04580,motor,3.75,aktif
DRV04581,motor,3.87,nonaktif
DRV04582,mobil,3.78,aktif
DRV04583,motor,4.43,aktif
DRV04584,motor,3.65,nonaktif
DRV04585,mobil,4.45,nonaktif
DRV04586,motor,3.51,aktif
DRV04587,motor,4.48,aktif
DRV04588,mobil,4.06,nonaktif
DRV04589,motor,4.73,aktif
DRV04590,mobil,4.77,aktif
DRV04591,mobil,4.99,nonaktif
DRV04592,motor,4.06,aktif
DRV04593,mobil,3.93,nonaktif
DRV04594,mobil,4.15,aktif
DRV04595,motor,4.2,aktif
DRV04596,mobil,3.52,nonaktif
DRV04597,motor,4.3,aktif
DRV04598,motor,4.77,aktif
DRV04599,motor,4.43,aktif
DRV04600,motor,3.92,aktif
DRV04601,motor,4.76,aktif
DRV04602,motor,4.07,aktif
DRV04603,motor,4.06,aktif
DRV04604,motor,3.9,aktif
DRV04605,motor,3.71,nonaktif
DRV04606,motor,4.57,nonaktif
DRV04607,motor,4.04,aktif
DRV04608,motor,3.63,aktif
DRV04609,motor,4.15,nonaktif
DRV04610,mobil,3.75,aktif
DRV04611,motor,4.84,nonaktif
DRV04612,motor,3.65,aktif
DRV04613,mobil,4.17,aktif
DRV04614,motor,4.7,nonaktif
DRV04615,mobil,4.61,aktif
DRV04616,motor,3.98,nonaktif
DRV04617,motor,4.26,nonaktif
DRV04618,motor,4.15,aktif
DRV04619,motor,3.76,aktif
DRV04620,mobil,3.63,nonaktif
DRV04621,motor,4.46,aktif
DRV04622,mobil,4.92,aktif
DRV04623,mobil,4.69,aktif
DRV04624,mobil,4.67,aktif
DRV04625,mobil,3.54,nonaktif
DRV04626,mobil,3.5,nonaktif
DRV04627,mobil,3.75,nonaktif
DRV04628,mobil,4.89,nonaktif
DRV04629,motor,3.85,nonaktif
DRV04630,mobil,4.15,nonaktif
DRV04631,motor,4.6,aktif
DRV04632,motor,4.48,nonaktif
DRV04633,mobil,4.49,aktif
DRV04634,mobil,4.9,aktif
DRV04635,mobil,3.99,aktif
DRV04636,motor,4.25,aktif
DRV04637,mobil,3.75,nonaktif
DRV04638,motor,4.89,aktif
DRV04639,motor,4.35,aktif
DRV04640,motor,3.7,nonaktif
DRV04641,motor,3.63,aktif
DRV04642,motor,4.74,nonaktif
DRV04643,motor,4.14,aktif
DRV04644,mobil,4.3,aktif
DRV04645,motor,4.05,aktif
DRV04646,mobil,3.56,nonaktif
DRV04647,motor,3.6,nonaktif
DRV04648,mobil,4.78,nonaktif
DRV04649,motor,4.58,nonaktif
DRV04650,motor,4.5,nonaktif
DRV04651,mobil,4.91,nonaktif
DRV04652,mobil,4.87,nonaktif
DRV04653,motor,4.45,aktif
DRV04654,motor,4.84,nonaktif
DRV04655,motor,4.17,aktif
DRV04656,mobil,4.45,aktif
DRV04657,motor,4.31,aktif
DRV04658,motor,4.87,aktif
DRV04659,mobil,4.73,nonaktif
DRV04660,mobil,4.25,nonaktif
DRV04661,mobil,4.16,aktif
DRV04662,mobil,3.69,nonaktif
DRV04663,motor,3.64,aktif
DRV04664,motor,4.69,nonaktif
DRV04665,mobil,3.96,aktif
DRV04666,mobil,4.81,nonaktif
DRV04667,motor,3.69,aktif
DRV04668,motor,4.33,nonaktif
DRV04669,mobil,4.94,nonaktif
DRV04670,mobil,4.26,aktif
DRV04671,mobil,4.19,aktif
DRV04672,mobil,4.79,aktif
DRV04673,motor,4.43,nonaktif
DRV04674,motor,4.3,nonaktif
DRV04675,motor,4.04,nonaktif
DRV04676,motor,4.97,aktif
DRV04677,motor,3.82,nonaktif
DRV04678,mobil,4.84,aktif
DRV04679,motor,4.55,nonaktif
DRV04680,motor,4.84,aktif
DRV04681,mobil,4.5,aktif
DRV04682,mobil,4.65,nonaktif
DRV04683,mobil,3.9,nonaktif
DRV04684,motor,4.38,aktif
DRV04685,mobil,4.58,nonaktif
DRV04686,mobil,3.7,aktif
DRV04687,motor,4.33,nonaktif
DRV04688,mobil,4.11,aktif
DRV04689,mobil,3.87,aktif
DRV04690,motor,4.79,aktif
DRV04691,mobil,4.45,aktif
DRV04692,motor,4.12,aktif
DRV04693,motor,3.91,aktif
DRV04694,motor,3.89,aktif
DRV04695,motor,4.06,aktif
DRV04696,mobil,4.82,nonaktif
DRV04697,motor,4.96,nonaktif
DRV04698,motor,4.1,nonaktif
DRV04699,motor,4.83,aktif
DRV04700,mobil,4.19,nonaktif
DRV04701,mobil,3.9,nonaktif
DRV04702,motor,4.61,nonaktif
DRV04703,motor,3.91,nonaktif
DRV04704,motor,3.63,aktif
DRV04705,mobil,4.01,nonaktif
DRV04706,mobil,4.99,nonaktif
DRV04707,mobil,4.46,aktif
DRV04708,motor,4.45,nonaktif
DRV04709,motor,4.78,nonaktif
DRV04710,mobil,3.86,aktif
DRV04711,mobil,3.61,aktif
DRV04712,motor,4.97,nonaktif
DRV04713,mobil,4.63,aktif
DRV04714,mobil,4.49,nonaktif
DRV04715,motor,4.38,nonaktif
DRV04716,motor,3.88,aktif
DRV04717,mobil,3.82,nonaktif
DRV04718,mobil,4.65,aktif
DRV04719,mobil,3.86,aktif
DRV04720,motor,4.2,aktif
DRV04721,mobil,4.05,aktif
DRV04722,motor,4.78,nonaktif
DRV04723,motor,4.88,aktif
DRV04724,motor,4.01,nonaktif
DRV04725,motor,3.89,aktif
DRV04726,motor,3.54,aktif
DRV04727,motor,3.88,nonaktif
DRV04728,motor,4.61,nonaktif
DRV04729,motor,3.96,aktif
DRV04730,motor,4.88,nonaktif
DRV04731,motor,4.14,nonaktif
DRV04732,motor,4.59,nonaktif
DRV04733,mobil,3.86,nonaktif
DRV04734,mobil,4.41,aktif
DRV04735,motor,4.28,nonaktif
DRV04736,motor,4.08,aktif
DRV04737,mobil,3.62,nonaktif
DRV04738,mobil,3.63,aktif
DRV04739,motor,3.66,aktif
DRV04740,mobil,3.5,aktif
DRV04741,motor,4.12,aktif
DRV04742,mobil,4.64,aktif
DRV04743,mobil,3.75,nonaktif
DRV04744,motor,4.46,aktif
DRV04745,motor,3.59,nonaktif
DRV04746,motor,3.9,nonaktif
DRV04747,motor,4.06,nonaktif
DRV04748,mobil,4.64,nonaktif
DRV04749,mobil,3.75,aktif
DRV04750,motor,3.93,nonaktif
DRV04751,mobil,3.7,nonaktif
DRV04752,motor,4.46,aktif
DRV04753,mobil,3.75,nonaktif
DRV04754,motor,4.58,nonaktif
DRV04755,mobil,3.75,nonaktif
DRV04756,mobil,4.19,nonaktif
DRV04757,mobil,4.55,aktif
DRV04758,mobil,4.55,aktif
DRV04759,motor,3.54,nonaktif
DRV04760,mobil,4.22,nonaktif
DRV04761,motor,4.08,nonaktif
DRV04762,motor,4.2,aktif
DRV04763,motor,4.05,aktif
DRV04764,mobil,4.59,aktif
DRV04765,mobil,3.51,nonaktif
DRV04766,motor,4.35,aktif
DRV04767,mobil,4.96,nonaktif
DRV04768,motor,4.81,nonaktif
DRV04769,mobil,4.43,nonaktif
DRV04770,mobil,4.58,nonaktif
DRV04771,motor,4.04,nonaktif
DRV04772,mobil,3.53,nonaktif
DRV04773,mobil,4.77,aktif
DRV04774,motor,3.59,nonaktif
DRV04775,motor,4.08,aktif
DRV04776,mobil,3.97,nonaktif
DRV04777,motor,4.29,aktif
DRV04778,mobil,4.02,nonaktif
DRV04779,motor,4.25,aktif
DRV04780,mobil,4.11,aktif
DRV04781,mobil,3.74,nonaktif
DRV04782,motor,4.21,nonaktif
DRV04783,mobil,3.56,nonaktif
DRV04784,mobil,4.88,nonaktif
DRV04785,mobil,4.19,aktif
DRV04786,mobil,4.81,nonaktif
DRV04787,mobil,4.59,aktif
DRV04788,mobil,3.61,aktif
DRV04789,mobil,4.91,nonaktif
DRV04790,mobil,4.19,aktif
DRV04791,motor,4.49,nonaktif
DRV04792,motor,4.78,nonaktif
DRV04793,motor,4.43,nonaktif
DRV04794,mobil,4.82,aktif
DRV04795,mobil,4.24,aktif
DRV04796,motor,3.59,aktif
DRV04797,mobil,3.9,nonaktif
DRV04798,motor,3.59,nonaktif
DRV04799,motor,4.01,aktif
DRV04800,motor,3.92,nonaktif
DRV04801,mobil,4.2,nonaktif
DRV04802,motor,4.76,nonaktif
DRV04803,motor,4.56,aktif
DRV04804,mobil,4.06,aktif
DRV04805,mobil,3.74,nonaktif
DRV04806,mobil,3.61,aktif
DRV04807,mobil,4.62,aktif
DRV04808,mobil,3.59,nonaktif
DRV04809,motor,3.53,aktif
DRV04810,motor,3.9,nonaktif
DRV04811,motor,3.6,nonaktif
DRV04812,mobil,3.78,aktif
DRV04813,motor,4.48,nonaktif
DRV04814,motor,4.49,aktif
DRV04815,mobil,3.65,aktif
DRV04816,mobil,3.63,nonaktif
DRV04817,motor,4.99,aktif
DRV04818,motor,3.59,nonaktif
DRV04819,mobil,3.92,nonaktif
DRV04820,motor,4.13,nonaktif
DRV04821,motor,4.5,aktif
DRV04822,motor,3.63,nonaktif
DRV04823,motor,4.6,aktif
DRV04824,motor,4.37,nonaktif
DRV04825,mobil,4.59,nonaktif
DRV04826,mobil,4.91,nonaktif
DRV04827,mobil,3.86,nonaktif
DRV04828,mobil,4.65,nonaktif
DRV04829,mobil,3.97,nonaktif
DRV04830,mobil,4.0,aktif
DRV04831,motor,3.88,aktif
DRV04832,mobil,4.71,nonaktif
DRV04833,motor,4.04,aktif
DRV04834,motor,4.85,aktif
DRV04835,mobil,4.44,nonaktif
DRV04836,mobil,3.81,aktif
DRV04837,motor,3.79,aktif
DRV04838,motor,4.48,aktif
DRV04839,motor,4.05,aktif
DRV04840,mobil,4.96,nonaktif
DRV04841,mobil,4.62,aktif
DRV04842,mobil,3.53,nonaktif
DRV04843,mobil,3.53,aktif
DRV04844,mobil,3.52,nonaktif
DRV04845,mobil,4.58,nonaktif
DRV04846,motor,4.62,nonaktif
DRV04847,mobil,4.72,nonaktif
DRV04848,mobil,3.74,nonaktif
DRV04849,mobil,4.34,aktif
DRV04850,mobil,4.49,nonaktif
DRV04851,mobil,3.87,aktif
DRV04852,mobil,3.58,nonaktif
DRV04853,mobil,4.88,nonaktif
DRV04854,motor,4.5,aktif
DRV04855,motor,4.61,nonaktif
DRV04856,motor,4.18,aktif
DRV04857,motor,4.06,aktif
DRV04858,mobil,4.3,aktif
DRV04859,mobil,4.75,nonaktif
DRV04860,motor,4.08,nonaktif
DRV04861,motor,4.62,nonaktif
DRV04862,mobil,4.75,nonaktif
DRV04863,mobil,5.0,nonaktif
DRV04864,mobil,4.65,aktif
DRV04865,motor,4.74,aktif
DRV04866,motor,3.89,nonaktif
DRV04867,motor,3.95,aktif
DRV04868,mobil,4.24,nonaktif
DRV04869,mobil,3.88,aktif
DRV04870,motor,4.25,nonaktif
DRV04871,mobil,4.4,nonaktif
DRV04872,motor,3.69,nonaktif
DRV04873,mobil,4.18,aktif
DRV04874,motor,4.14,aktif
DRV04875,mobil,4.86,aktif
DRV04876,motor,3.59,nonaktif
DRV04877,motor,4.19,aktif
DRV04878,mobil,3.86,nonaktif
DRV04879,motor,4.51,aktif
DRV04880,mobil,3.65,nonaktif
DRV04881,motor,4.62,aktif
DRV04882,motor,4.08,nonaktif
DRV04883,mobil,4.22,aktif
DRV04884,mobil,4.02,aktif
DRV04885,motor,4.8,nonaktif
DRV04886,mobil,4.53,nonaktif
DRV04887,motor,4.94,aktif
DRV04888,mobil,4.86,nonaktif
DRV04889,motor,4.02,nonaktif
DRV04890,motor,4.54,nonaktif
DRV04891,mobil,4.52,aktif
DRV04892,mobil,4.12,nonaktif
DRV04893,motor,4.35,nonaktif
DRV04894,motor,4.08,nonaktif
DRV04895,motor,4.01,nonaktif
DRV04896,mobil,3.68,nonaktif
DRV04897,motor,4.8,aktif
DRV04898,motor,3.81,nonaktif
DRV04899,mobil,4.98,aktif
DRV04900,motor,3.89,nonaktif
DRV04901,motor,4.27,nonaktif
DRV04902,mobil,4.41,aktif
DRV04903,motor,3.62,aktif
DRV04904,mobil,4.86,nonaktif
DRV04905,mobil,4.34,nonaktif
DRV04906,mobil,4.33,nonaktif
DRV04907,mobil,4.61,aktif
DRV04908,mobil,4.89,aktif
DRV04909,mobil,3.74,aktif
DRV04910,mobil,4.56,nonaktif
DRV04911,motor,3.77,nonaktif
DRV04912,motor,4.13,aktif
DRV04913,motor,3.51,aktif
DRV04914,motor,4.22,nonaktif
DRV04915,motor,3.67,nonaktif
DRV04916,motor,4.96,aktif
DRV04917,mobil,3.87,aktif
DRV04918,mobil,4.5,aktif
DRV04919,mobil,3.51,aktif
DRV04920,motor,3.79,nonaktif
DRV04921,motor,4.02,nonaktif
DRV04922,motor,4.46,nonaktif
DRV04923,mobil,4.18,nonaktif
DRV04924,mobil,3.75,nonaktif
DRV04925,motor,3.5,nonaktif
DRV04926,motor,4.76,aktif
DRV04927,motor,4.78,aktif
DRV04928,mobil,3.8,aktif
DRV04929,motor,3.96,aktif
DRV04930,mobil,3.96,nonaktif
DRV04931,motor,4.62,nonaktif
DRV04932,motor,4.53,aktif
DRV04933,mobil,4.76,aktif
DRV04934,motor,4.34,aktif
DRV04935,motor,4.95,aktif
DRV04936,mobil,4.79,nonaktif
DRV04937,mobil,4.95,aktif
DRV04938,mobil,3.8,aktif
DRV04939,motor,3.64,aktif
DRV04940,motor,4.2,aktif
DRV04941,motor,4.46,nonaktif
DRV04942,mobil,4.09,nonaktif
DRV04943,mobil,4.22,aktif
DRV04944,motor,3.74,nonaktif
DRV04945,mobil,4.0,aktif
DRV04946,motor,4.97,nonaktif
DRV04947,motor,4.58,nonaktif
DRV04948,motor,4.75,nonaktif
DRV04949,mobil,3.83,aktif
DRV04950,motor,4.49,aktif
DRV04951,mobil,4.61,aktif
DRV04952,mobil,4.93,nonaktif
DRV04953,mobil,4.18,aktif
DRV04954,mobil,3.57,aktif
DRV04955,motor,4.05,nonaktif
DRV04956,motor,4.18,aktif
DRV04957,motor,4.55,nonaktif
DRV04958,mobil,3.73,nonaktif
DRV04959,motor,4.25,aktif
DRV04960,motor,4.26,aktif
DRV04961,motor,4.86,aktif
DRV04962,mobil,3.68,nonaktif
DRV04963,mobil,4.24,nonaktif
DRV04964,motor,3.87,aktif
DRV04965,mobil,4.79,nonaktif
DRV04966,mobil,4.76,aktif
DRV04967,motor,4.94,nonaktif
DRV04968,motor,4.76,nonaktif
DRV04969,mobil,4.56,aktif
DRV04970,motor,4.34,nonaktif
DRV04971,mobil,3.78,nonaktif
DRV04972,mobil,4.19,nonaktif
DRV04973,mobil,3.62,aktif
DRV04974,mobil,4.01,nonaktif
DRV04975,motor,4.67,aktif
DRV04976,motor,4.55,nonaktif
DRV04977,mobil,4.62,aktif
DRV04978,motor,4.92,nonaktif
DRV04979,motor,4.08,aktif
DRV04980,motor,4.37,nonaktif
DRV04981,motor,3.73,nonaktif
DRV04982,motor,4.12,aktif
DRV04983,mobil,4.51,nonaktif
DRV04984,motor,4.56,nonaktif
DRV04985,motor,4.99,nonaktif
DRV04986,motor,3.5,aktif
DRV04987,motor,4.85,aktif
DRV04988,motor,4.33,aktif
DRV04989,motor,3.74,nonaktif
DRV04990,mobil,4.78,nonaktif
DRV04991,motor,4.16,aktif
DRV04992,motor,4.47,aktif
DRV04993,mobil,4.66,aktif
DRV04994,mobil,4.04,nonaktif
DRV04995,motor,4.19,aktif
DRV04996,motor,4.02,nonaktif
DRV04997,mobil,4.71,aktif
DRV04998,mobil,4.23,aktif
DRV04999,mobil,3.89,nonaktif
DRV05000,motor,4.4,aktif
DRV05001,mobil,3.88,aktif
DRV05002,mobil,3.91,nonaktif
DRV05003,mobil,4.62,aktif
DRV05004,motor,4.63,nonaktif
DRV05005,motor,3.59,aktif
DRV05006,mobil,3.82,aktif
DRV05007,motor,4.95,aktif
DRV05008,mobil,4.76,nonaktif
DRV05009,motor,3.97,nonaktif
DRV05010,motor,4.53,nonaktif
DRV05011,motor,3.96,aktif
DRV05012,mobil,4.08,nonaktif
DRV05013,mobil,4.65,aktif
DRV05014,motor,3.54,aktif
DRV05015,motor,4.18,nonaktif
DRV05016,mobil,4.09,aktif
DRV05017,mobil,4.59,nonaktif
DRV05018,motor,4.77,aktif
DRV05019,motor,4.33,nonaktif
DRV05020,motor,3.82,nonaktif
DRV05021,mobil,4.25,aktif
DRV05022,motor,3.66,aktif
DRV05023,mobil,3.94,nonaktif
DRV05024,motor,4.04,aktif
DRV05025,motor,3.63,aktif
DRV05026,motor,4.63,nonaktif
DRV05027,motor,4.37,aktif
DRV05028,mobil,3.59,aktif
DRV05029,mobil,4.35,aktif
DRV05030,motor,4.64,aktif
DRV05031,motor,4.34,nonaktif
DRV05032,mobil,4.98,nonaktif
DRV05033,mobil,3.55,nonaktif
DRV05034,motor,4.76,nonaktif
DRV05035,motor,4.84,nonaktif
DRV05036,motor,4.47,nonaktif
DRV05037,motor,4.3,nonaktif
DRV05038,mobil,4.5,aktif
DRV05039,motor,4.29,aktif
DRV05040,mobil,3.86,aktif
DRV05041,mobil,4.56,aktif
DRV05042,mobil,4.63,aktif
DRV05043,motor,4.82,nonaktif
DRV05044,motor,4.02,nonaktif
DRV05045,motor,4.33,aktif
DRV05046,motor,3.83,aktif
DRV05047,motor,4.72,nonaktif
DRV05048,motor,4.01,nonaktif
DRV05049,mobil,4.76,nonaktif
DRV05050,motor,4.39,aktif
DRV05051,motor,4.81,aktif
DRV05052,motor,4.3,nonaktif
DRV05053,mobil,4.71,nonaktif
DRV05054,motor,4.04,aktif
DRV05055,motor,4.52,aktif
DRV05056,motor,4.13,nonaktif
DRV05057,mobil,4.23,nonaktif
DRV05058,motor,4.39,aktif
DRV05059,mobil,4.64,nonaktif
DRV05060,motor,4.07,nonaktif
DRV05061,mobil,3.6,nonaktif
DRV05062,mobil,4.36,nonaktif
DRV05063,mobil,4.92,nonaktif
DRV05064,motor,4.54,nonaktif
DRV05065,mobil,3.84,nonaktif
DRV05066,motor,4.03,nonaktif
DRV05067,mobil,4.52,aktif
DRV05068,mobil,3.71,nonaktif
DRV05069,motor,4.56,nonaktif
DRV05070,motor,4.64,aktif
DRV05071,motor,3.97,nonaktif
DRV05072,mobil,4.84,aktif
DRV05073,mobil,3.61,nonaktif
DRV05074,mobil,3.93,nonaktif
DRV05075,mobil,4.99,nonaktif
DRV05076,motor,4.49,aktif
DRV05077,motor,4.26,aktif
DRV05078,motor,4.79,aktif
DRV05079,mobil,4.15,aktif
DRV05080,motor,4.64,nonaktif
DRV05081,mobil,3.58,nonaktif
DRV05082,mobil,4.07,aktif
DRV05083,motor,4.67,aktif
DRV05084,motor,3.95,nonaktif
DRV05085,motor,3.92,nonaktif
DRV05086,mobil,3.58,aktif
DRV05087,mobil,4.8,nonaktif
DRV05088,mobil,4.78,aktif
DRV05089,mobil,3.79,aktif
DRV05090,motor,4.71,nonaktif
DRV05091,motor,4.2,nonaktif
DRV05092,motor,4.5,nonaktif
DRV05093,motor,4.57,nonaktif
DRV05094,mobil,4.94,nonaktif
DRV05095,mobil,4.13,aktif
DRV05096,motor,4.45,aktif
DRV05097,motor,4.53,nonaktif
DRV05098,mobil,4.2,nonaktif
DRV05099,motor,4.12,aktif
DRV05100,motor,4.88,aktif
DRV05101,motor,4.59,nonaktif
DRV05102,motor,4.66,aktif
DRV05103,motor,3.71,aktif
DRV05104,mobil,3.78,aktif
DRV05105,mobil,4.8,aktif
DRV05106,mobil,3.91,nonaktif
DRV05107,mobil,3.6,aktif
DRV05108,mobil,4.31,aktif
DRV05109,motor,3.89,aktif
DRV05110,motor,4.84,nonaktif
DRV05111,mobil,3.84,aktif
DRV05112,motor,4.26,nonaktif
DRV05113,mobil,3.79,nonaktif
DRV05114,motor,3.96,nonaktif
DRV05115,mobil,4.04,aktif
DRV05116,mobil,4.74,nonaktif
DRV05117,motor,3.64,aktif
DRV05118,mobil,3.59,nonaktif
DRV05119,motor,4.78,nonaktif
DRV05120,mobil,4.08,aktif
DRV05121,mobil,4.16,aktif
DRV05122,motor,3.82,aktif
DRV05123,mobil,4.32,aktif
DRV05124,mobil,4.09,aktif
DRV05125,mobil,3.81,nonaktif
DRV05126,motor,3.87,nonaktif
DRV05127,mobil,3.56,nonaktif
DRV05128,motor,4.62,aktif
DRV05129,motor,3.85,aktif
DRV05130,mobil,3.97,aktif
DRV05131,mobil,4.67,nonaktif
DRV05132,mobil,4.36,aktif
DRV05133,mobil,4.71,aktif
DRV05134,mobil,4.78,aktif
DRV05135,motor,3.84,aktif
DRV05136,motor,4.57,aktif
DRV05137,mobil,4.12,nonaktif
DRV05138,mobil,3.77,aktif
DRV05139,mobil,4.04,nonaktif
DRV05140,mobil,3.61,aktif
DRV05141,mobil,4.18,nonaktif
DRV05142,motor,3.74,nonaktif
DRV05143,motor,4.65,aktif
DRV05144,motor,4.27,nonaktif
DRV05145,motor,3.55,nonaktif
DRV05146,motor,4.61,aktif
DRV05147,motor,4.8,aktif
DRV05148,mobil,4.13,aktif
DRV05149,motor,4.16,nonaktif
DRV05150,motor,4.27,aktif
DRV05151,mobil,4.84,aktif
DRV05152,mobil,3.92,aktif
DRV05153,mobil,4.08,nonaktif
DRV05154,mobil,3.98,nonaktif
DRV05155,motor,4.77,aktif
DRV05156,motor,4.15,aktif
DRV05157,motor,4.87,nonaktif
DRV05158,motor,4.85,aktif
DRV05159,mobil,3.9,nonaktif
DRV05160,motor,4.19,aktif
DRV05161,motor,4.53,aktif
DRV05162,mobil,3.54,aktif
DRV05163,motor,4.99,aktif
DRV05164,mobil,4.15,aktif
DRV05165,mobil,4.31,aktif
DRV05166,motor,4.49,aktif
DRV05167,mobil,4.65,nonaktif
DRV05168,mobil,4.36,nonaktif
DRV05169,mobil,3.88,aktif
DRV05170,motor,4.34,aktif
DRV05171,mobil,4.63,aktif
DRV05172,motor,3.51,aktif
DRV05173,motor,4.03,aktif
DRV05174,motor,4.26,nonaktif
DRV05175,motor,3.67,nonaktif
DRV05176,mobil,4.32,aktif
DRV05177,motor,4.13,nonaktif
DRV05178,motor,4.0,aktif
DRV05179,mobil,4.64,nonaktif
DRV05180,motor,4.98,aktif
DRV05181,mobil,4.62,aktif
DRV05182,motor,4.83,nonaktif
DRV05183,motor,3.58,aktif
DRV05184,mobil,3.57,aktif
DRV05185,mobil,3.88,nonaktif
DRV05186,motor,4.68,aktif
DRV05187,motor,4.26,nonaktif
DRV05188,mobil,3.57,aktif
DRV05189,mobil,4.46,nonaktif
DRV05190,mobil,3.82,nonaktif
DRV05191,motor,4.76,nonaktif
DRV05192,motor,3.79,aktif
DRV05193,mobil,4.46,aktif
DRV05194,mobil,4.33,aktif
DRV05195,motor,4.39,aktif
DRV05196,mobil,4.72,nonaktif
DRV05197,motor,4.63,nonaktif
DRV05198,mobil,4.49,nonaktif
DRV05199,motor,4.75,aktif
DRV05200,motor,4.87,nonaktif
DRV05201,mobil,3.76,aktif
DRV05202,motor,4.22,nonaktif
DRV05203,mobil,4.21,aktif
DRV05204,motor,4.54,nonaktif
DRV05205,motor,4.23,nonaktif
DRV05206,motor,3.54,nonaktif
DRV05207,mobil,4.09,nonaktif
DRV05208,mobil,3.99,nonaktif
DRV05209,motor,4.22,nonaktif
DRV05210,mobil,4.11,aktif
DRV05211,mobil,3.7,nonaktif
DRV05212,mobil,4.59,nonaktif
DRV05213,mobil,3.89,aktif
DRV05214,motor,4.34,aktif
DRV05215,motor,4.15,aktif
DRV05216,motor,4.03,aktif
DRV05217,mobil,3.51,aktif
DRV05218,motor,4.66,aktif
DRV05219,mobil,3.53,nonaktif
DRV05220,mobil,4.22,nonaktif
DRV05221,mobil,3.7,nonaktif
DRV05222,mobil,4.34,aktif
DRV05223,motor,4.5,aktif
DRV05224,mobil,3.79,nonaktif
DRV05225,motor,4.19,aktif
DRV05226,mobil,4.75,aktif
DRV05227,motor,4.01,nonaktif
DRV05228,mobil,4.83,aktif
DRV05229,motor,4.63,aktif
DRV05230,motor,3.81,nonaktif
DRV05231,motor,4.4,aktif
DRV05232,mobil,3.56,nonaktif
DRV05233,motor,3.77,nonaktif
DRV05234,motor,3.94,aktif
DRV05235,motor,3.63,nonaktif
DRV05236,mobil,4.18,nonaktif
DRV05237,mobil,4.59,aktif
DRV05238,mobil,4.78,aktif
DRV05239,mobil,4.64,aktif
DRV05240,mobil,4.19,aktif
DRV05241,mobil,4.05,nonaktif
DRV05242,mobil,4.36,nonaktif
DRV05243,motor,4.41,aktif
DRV05244,motor,4.49,nonaktif
DRV05245,motor,4.01,aktif
DRV05246,mobil,4.31,aktif
DRV05247,motor,4.28,aktif
DRV05248,mobil,4.72,nonaktif
DRV05249,mobil,4.14,nonaktif
DRV05250,motor,3.55,aktif
DRV05251,motor,4.85,nonaktif
DRV05252,mobil,4.7,nonaktif
DRV05253,motor,4.08,nonaktif
DRV05254,motor,3.85,aktif
DRV05255,mobil,4.64,aktif
DRV05256,motor,3.9,nonaktif
DRV05257,mobil,5.0,nonaktif
DRV05258,mobil,4.9,aktif
DRV05259,motor,4.08,nonaktif
DRV05260,motor,4.32,aktif
DRV05261,motor,4.76,aktif
DRV05262,motor,4.77,nonaktif
DRV05263,motor,3.89,aktif
DRV05264,mobil,3.54,nonaktif
DRV05265,motor,4.58,nonaktif
DRV05266,mobil,4.81,aktif
DRV05267,mobil,4.57,aktif
DRV05268,mobil,3.82,nonaktif
DRV05269,motor,3.69,nonaktif
DRV05270,mobil,4.35,nonaktif
DRV05271,motor,4.24,aktif
DRV05272,mobil,4.63,nonaktif
DRV05273,mobil,4.32,aktif
DRV05274,mobil,4.62,aktif
DRV05275,motor,3.59,nonaktif
DRV05276,motor,4.68,nonaktif
DRV05277,mobil,3.57,aktif
DRV05278,motor,3.58,nonaktif
DRV05279,mobil,4.95,aktif
DRV05280,mobil,4.65,nonaktif
DRV05281,motor,4.38,aktif
