customer_id,gender,age_group,join_date,city
CUST05112,L,36-45,2026-03-07,
CUST05113,Laki-laki,26-35,2024-11-09,bekasi
CUST05114,P,46+,2026-04-28,denpasar
CUST05115,p,46+,2025-11-23,Malang
CUST05116,P,18-25,2024-06-22,Bima
CUST05117,L,46+,2024-05-23,tomohon
CUST05118,L,26-35,2025-01-22,Banda Aceh
CUST05119,Laki-laki,18-25,2025-01-26,Banjar
CUST05120,L,46+,2025-06-02,Pontianak
CUST05121,perempuan,26-35,2025-01-10,prabumulih
CUST05122,P,18-25,2025-05-17,manado
CUST05123,P,36-45,2024-08-01,tasikmalaya
CUST05124,P,18-25,2025-03-14,Pontianak
CUST05125,p,36-45,2025-02-09,sibolga
CUST05126,L,26-35,2024-07-09,Yogyakarta
CUST05127,perempuan,26-35,2024-07-04,sorong
CUST05128,perempuan,46+,2024-10-15,tomohon
CUST05129,P,26-35,2026-01-10,kota administrasi jakarta selatan
CUST05130,Laki-laki,36-45,2025-07-31,pematangsiantar
CUST05131,P,18-25,2025-08-12,Kota Administrasi Jakarta Barat
CUST05132,perempuan,46+,2025-03-13,Medan
CUST05133,L,46+,2024-06-18,bontang
CUST05134,Laki-laki,26-35,2024-08-29,batam
CUST05135,P,36-45,2025-11-16,Balikpapan
CUST05136,perempuan,46+,2026-01-14,palu
CUST05137,Laki-laki,26-35,2025-12-14,Prabumulih
CUST05138,P,18-25,2024-06-30,Padang Sidempuan
CUST05139,L,26-35,2025-07-06,Mojokerto
CUST05140,L,36-45,2026-05-08,tegal
CUST05141,L,36-45,2025-12-11,salatiga
CUST05142,perempuan,46+,2025-12-31,bontang
CUST05143,Laki-laki,26-35,2024-06-27,langsa
CUST05144,Laki-laki,26-35,2026-02-02,mojokerto
CUST05145,perempuan,36-45,2025-04-01,kota administrasi jakarta utara
CUST05146,perempuan,26-35,2024-10-04,Blitar
CUST05147,P,46+,2026-04-03,tual
CUST05148,L,26-35,2024-09-14,pagaralam
CUST05149,perempuan,18-25,2024-11-19,Bitung
CUST05150,perempuan,36-45,2025-03-10,dumai
CUST05151,P,36-45,2025-09-05,Salatiga
CUST05152,perempuan,18-25,2025-08-01,sawahlunto
CUST05153,p,46+,2025-12-26,tasikmalaya
CUST05154,P,46+,2025-09-08,Tual
CUST05155,perempuan,26-35,2024-07-15,tarakan
CUST05156,P,36-45,2025-03-15,Pagaralam
CUST05157,Laki-laki,36-45,2026-01-10,Sibolga
CUST05158,L,26-35,2025-11-16,Sawahlunto
CUST05159,Laki-laki,18-25,2025-10-01,pontianak
CUST05160,p,46+,2025-07-21,Tomohon
CUST05161,L,46+,2026-01-05,makassar
CUST05162,p,46+,2024-11-25,tual
CUST05163,L,18-25,2024-07-10,Bitung
CUST05164,Laki-laki,36-45,2025-08-14,bontang
CUST05165,L,46+,2024-09-04,banjarmasin
CUST05166,p,36-45,2025-03-21,jambi
CUST05167,Laki-laki,18-25,2024-12-13,bukittinggi
CUST05168,Laki-laki,36-45,2024-10-23,Surabaya
CUST05169,Laki-laki,18-25,2026-05-14,probolinggo
CUST05170,Laki-laki,26-35,2024-09-06,Cirebon
CUST05171,L,46+,2024-08-05,palu
CUST05172,L,36-45,2024-10-09,bengkulu
CUST05173,p,26-35,2024-11-24,Kota Administrasi Jakarta Utara
CUST05174,perempuan,46+,2024-12-02,langsa
CUST05175,Laki-laki,46+,2026-05-18,Bitung
CUST05176,perempuan,46+,2024-12-24,blitar
CUST05177,perempuan,26-35,2025-02-03,Dumai
CUST05178,P,26-35,2025-02-12,
CUST05179,perempuan,18-25,2024-09-15,Cimahi
CUST05180,perempuan,18-25,2025-06-01,binjai
CUST05181,perempuan,36-45,2024-12-16,tual
CUST05182,p,26-35,2025-03-20,Parepare
CUST05183,p,46+,2025-09-21,Mataram
CUST05184,L,46+,2025-09-19,Pagaralam
CUST05185,p,26-35,2025-03-03,
CUST05186,perempuan,18-25,2024-11-05,Palopo
CUST05187,P,36-45,2025-08-07,pangkalpinang
CUST05188,p,18-25,2025-07-25,Tegal
CUST05189,perempuan,26-35,2025-07-29,
CUST05190,P,26-35,2025-10-07,balikpapan
CUST05191,Laki-laki,26-35,2024-12-23,Cimahi
CUST05192,L,36-45,2024-10-01,Solok
CUST05193,p,36-45,2026-04-13,Batam
CUST05194,Laki-laki,26-35,2024-08-01,Tidore Kepulauan
CUST05195,L,36-45,2024-08-31,madiun
CUST05196,P,46+,2026-02-05,Kota Administrasi Jakarta Selatan
CUST05197,perempuan,46+,2024-07-30,Cirebon
CUST05198,perempuan,36-45,2026-04-10,Pematangsiantar
CUST05199,P,26-35,2025-12-23,Payakumbuh
CUST05200,p,26-35,2025-08-11,depok
CUST05201,perempuan,26-35,2025-06-04,Kupang
CUST05202,L,26-35,2025-05-16,pariaman
CUST05203,perempuan,26-35,2024-08-20,Tegal
CUST05204,Laki-laki,36-45,2024-07-07,sungai penuh
CUST05205,L,26-35,2026-02-08,
CUST05206,L,26-35,2025-12-18,kota administrasi jakarta barat
CUST05207,perempuan,18-25,2026-05-17,balikpapan
CUST05208,perempuan,26-35,2024-07-13,bontang
CUST05209,perempuan,46+,2025-12-20,Tomohon
CUST05210,p,36-45,2025-09-22,padangpanjang
CUST05211,perempuan,46+,2024-07-03,Surabaya
CUST05212,perempuan,26-35,2025-05-16,Malang
CUST05213,P,26-35,2024-10-24,Pekanbaru
CUST05214,p,36-45,2025-02-19,Binjai
CUST05215,p,46+,2025-08-10,Kotamobagu
CUST05216,P,46+,2025-08-03,Tebingtinggi
CUST05217,P,46+,2025-03-04,Palopo
CUST05218,L,46+,2024-07-19,depok
CUST05219,L,36-45,2025-09-14,bandung
CUST05220,p,46+,2025-03-15,Dumai
CUST05221,p,26-35,2025-11-02,bengkulu
CUST05222,Laki-laki,36-45,2024-09-15,purwokerto
CUST05223,Laki-laki,18-25,2024-08-31,pontianak
CUST05224,p,18-25,2026-02-19,Pangkalpinang
CUST05225,perempuan,26-35,2025-11-18,Pasuruan
CUST05226,p,36-45,2025-07-29,payakumbuh
CUST05227,Laki-laki,36-45,2025-11-25,Bandar Lampung
CUST05228,P,46+,2025-08-04,blitar
CUST05229,Laki-laki,36-45,2025-09-09,Tarakan
CUST05230,L,26-35,2025-01-19,
CUST05231,perempuan,26-35,2025-08-16,purwokerto
CUST05232,L,36-45,2025-04-13,Parepare
CUST05233,perempuan,46+,2024-06-04,Binjai
CUST05234,p,26-35,2024-11-23,Kupang
CUST05235,L,18-25,2025-05-30,Tangerang Selatan
CUST05236,P,18-25,2024-12-06,Blitar
CUST05237,P,36-45,2025-11-18,Lubuklinggau
CUST05238,P,26-35,2026-04-18,Subulussalam
CUST05239,p,18-25,2025-05-20,Sungai Penuh
CUST05240,Laki-laki,26-35,2025-08-09,Kendari
CUST05241,p,46+,2025-02-13,Kota Administrasi Jakarta Barat
CUST05242,perempuan,46+,2025-03-23,Pontianak
CUST05243,perempuan,36-45,2024-08-28,Padangpanjang
CUST05244,P,46+,2025-02-10,sawahlunto
CUST05245,perempuan,36-45,2024-05-25,Sibolga
CUST05246,perempuan,36-45,2025-08-10,Ambon
CUST05247,perempuan,26-35,2024-07-21,Batam
CUST05248,L,18-25,2025-08-28,medan
CUST05249,Laki-laki,46+,2025-07-02,gorontalo
CUST05250,P,46+,2025-10-21,Sabang
CUST05251,P,18-25,2025-11-22,sorong
CUST05252,Laki-laki,26-35,2026-02-18,Kendari
CUST05253,perempuan,36-45,2024-09-04,Bekasi
CUST05254,Laki-laki,46+,2024-10-23,palopo
CUST05255,L,18-25,2024-06-15,Tangerang Selatan
CUST05256,perempuan,36-45,2024-11-06,Sawahlunto
CUST05257,L,18-25,2024-12-14,tual
CUST05258,p,18-25,2026-03-06,Kota Administrasi Jakarta Selatan
CUST05259,L,26-35,2024-08-09,Makassar
CUST05260,Laki-laki,18-25,2024-08-30,kota administrasi jakarta utara
CUST05261,L,26-35,2024-08-20,Pematangsiantar
CUST05262,L,36-45,2026-01-29,kediri
CUST05263,P,18-25,2025-06-30,Bekasi
CUST05264,P,36-45,2025-11-17,Pekalongan
CUST05265,perempuan,26-35,2026-01-08,madiun
CUST05266,perempuan,18-25,2024-12-02,Palu
CUST05267,L,36-45,2026-04-28,Ambon
CUST05268,L,18-25,2026-03-06,Mataram
CUST05269,P,26-35,2025-09-17,Bima
CUST05270,p,46+,2024-08-15,banda aceh
CUST05271,L,18-25,2025-03-03,Banjarmasin
CUST05272,p,46+,2024-07-30,Tomohon
CUST05273,L,26-35,2025-05-05,Gorontalo
CUST05274,P,26-35,2026-02-28,makassar
CUST05275,perempuan,18-25,2025-04-01,palu
CUST05276,perempuan,18-25,2024-11-25,Jayapura
CUST05277,P,18-25,2025-09-18,Bima
CUST05278,L,18-25,2025-08-17,makassar
CUST05279,P,36-45,2025-08-12,
CUST05280,L,36-45,2025-08-11,singkawang
CUST05281,P,36-45,2025-01-19,Sorong
CUST05282,L,26-35,2024-12-08,Kota Administrasi Jakarta Utara
CUST05283,perempuan,26-35,2024-10-16,
CUST05284,perempuan,46+,2024-06-25,Palu
CUST05285,P,46+,2025-11-03,Pekanbaru
CUST05286,P,36-45,2025-07-06,banjar
CUST05287,L,18-25,2025-08-26,salatiga
CUST05288,Laki-laki,46+,2024-11-25,samarinda
CUST05289,p,46+,2025-11-25,kota administrasi jakarta utara
CUST05290,L,46+,2025-11-26,tanjungbalai
CUST05291,L,46+,2024-10-22,pematangsiantar
CUST05292,L,18-25,2024-08-07,binjai
CUST05293,P,46+,2026-03-25,Palembang
CUST05294,p,36-45,2025-02-19,samarinda
CUST05295,L,36-45,2026-01-12,Pagaralam
CUST05296,Laki-laki,26-35,2026-02-20,samarinda
CUST05297,p,46+,2024-11-28,Semarang
CUST05298,P,26-35,2025-01-25,medan
CUST05299,P,46+,2026-02-19,tanjungpinang
CUST05300,Laki-laki,26-35,2025-10-08,pagaralam
CUST05301,p,46+,2024-08-24,bima
CUST05302,p,46+,2025-06-16,Blitar
CUST05303,L,46+,2024-07-07,kota administrasi jakarta utara
CUST05304,p,18-25,2024-12-23,Batam
CUST05305,P,26-35,2024-10-22,palopo
CUST05306,Laki-laki,26-35,2025-01-06,kotamobagu
CUST05307,Laki-laki,46+,2025-07-30,palu
CUST05308,P,46+,2024-06-19,tanjungpinang
CUST05309,Laki-laki,46+,2025-11-15,lhokseumawe
CUST05310,perempuan,46+,2024-06-24,Subulussalam
CUST05311,P,36-45,2025-09-27,
CUST05312,perempuan,46+,2024-09-26,ternate
CUST05313,Laki-laki,18-25,2025-10-31,padang sidempuan
CUST05314,p,18-25,2025-10-26,Cilegon
CUST05315,perempuan,46+,2025-06-05,serang
CUST05316,perempuan,18-25,2024-06-28,bima
CUST05317,Laki-laki,26-35,2025-12-08,Tasikmalaya
CUST05318,p,18-25,2024-07-03,jambi
CUST05319,L,26-35,2026-05-17,
CUST05320,L,46+,2024-07-27,Pagaralam
CUST05321,P,18-25,2025-11-06,
CUST05322,L,18-25,2025-05-05,manado
CUST05323,Laki-laki,46+,2026-03-14,Pagaralam
CUST05324,Laki-laki,36-45,2024-08-14,
CUST05325,perempuan,36-45,2024-12-31,tarakan
CUST05326,P,26-35,2025-07-08,Palembang
CUST05327,Laki-laki,26-35,2026-04-27,tasikmalaya
CUST05328,Laki-laki,26-35,2024-11-22,manado
CUST05329,L,36-45,2025-08-31,kota administrasi jakarta utara
CUST05330,P,46+,2024-12-10,tarakan
CUST05331,P,46+,2025-09-12,banda aceh
CUST05332,Laki-laki,46+,2025-01-19,Kota Administrasi Jakarta Timur
CUST05333,perempuan,36-45,2026-04-24,Cilegon
CUST05334,P,26-35,2024-09-06,Lhokseumawe
CUST05335,L,36-45,2025-12-17,banjarbaru
CUST05336,perempuan,26-35,2025-06-26,Solok
CUST05337,P,46+,2025-10-12,purwokerto
CUST05338,L,18-25,2025-10-12,jayapura
CUST05339,p,26-35,2025-04-12,Jayapura
CUST05340,Laki-laki,36-45,2025-07-28,bau-bau
CUST05341,Laki-laki,26-35,2025-05-14,tasikmalaya
CUST05342,p,46+,2024-08-24,Subulussalam
CUST05343,perempuan,46+,2025-02-18,palangkaraya
CUST05344,P,46+,2025-05-06,depok
CUST05345,perempuan,26-35,2024-12-28,pangkalpinang
CUST05346,Laki-laki,26-35,2025-05-09,pontianak
CUST05347,Laki-laki,26-35,2024-11-17,semarang
CUST05348,p,36-45,2025-08-21,gorontalo
CUST05349,Laki-laki,46+,2026-03-02,magelang
CUST05350,P,18-25,2025-04-12,pontianak
CUST05351,Laki-laki,46+,2025-03-14,Tanjungpinang
CUST05352,p,46+,2024-12-13,Sukabumi
CUST05353,Laki-laki,18-25,2025-04-12,Bogor
CUST05354,perempuan,36-45,2024-06-13,Kupang
CUST05355,perempuan,46+,2025-06-22,Metro
CUST05356,P,36-45,2024-07-28,Palangkaraya
CUST05357,perempuan,26-35,2025-06-26,subulussalam
CUST05358,P,26-35,2024-09-14,kota administrasi jakarta utara
CUST05359,perempuan,36-45,2024-08-14,serang
CUST05360,L,36-45,2025-11-14,Solok
CUST05361,Laki-laki,26-35,2025-08-15,makassar
CUST05362,p,26-35,2024-06-14,Batam
CUST05363,p,26-35,2025-09-28,
CUST05364,p,46+,2026-02-04,Prabumulih
CUST05365,P,46+,2026-04-30,kota administrasi jakarta selatan
CUST05366,p,26-35,2025-08-07,bima
CUST05367,P,18-25,2024-12-03,denpasar
CUST05368,perempuan,36-45,2025-10-18,banjarbaru
CUST05369,L,46+,2025-10-28,tual
CUST05370,Laki-laki,46+,2025-05-16,magelang
CUST05371,perempuan,26-35,2025-04-16,surakarta
CUST05372,P,26-35,2025-04-05,payakumbuh
CUST05373,perempuan,46+,2026-01-11,Sawahlunto
CUST05374,perempuan,46+,2025-08-13,Subulussalam
CUST05375,L,26-35,2026-02-04,
CUST05376,perempuan,36-45,2026-04-29,Bontang
CUST05377,perempuan,18-25,2026-03-03,probolinggo
CUST05378,L,26-35,2025-05-11,
CUST05379,perempuan,36-45,2024-05-22,tangerang
CUST05380,Laki-laki,26-35,2024-10-30,Tangerang
CUST05381,P,46+,2025-03-23,padang sidempuan
CUST05382,perempuan,18-25,2024-10-01,kotamobagu
CUST05383,L,36-45,2025-01-31,
CUST05384,P,18-25,2025-09-08,Meulaboh
CUST05385,perempuan,26-35,2025-08-21,Pagaralam
CUST05386,P,36-45,2025-06-07,
CUST05387,perempuan,36-45,2026-05-08,Tegal
CUST05388,perempuan,46+,2025-06-13,tomohon
CUST05389,perempuan,18-25,2024-08-29,palopo
CUST05390,P,46+,2025-03-29,Surabaya
CUST05391,P,26-35,2025-07-16,Tomohon
CUST05392,L,36-45,2025-02-07,Padangpanjang
CUST05393,L,46+,2025-12-22,tangerang selatan
CUST05394,Laki-laki,18-25,2024-12-07,Bau-Bau
CUST05395,Laki-laki,18-25,2026-04-17,Bogor
CUST05396,P,46+,2024-06-17,Tegal
CUST05397,L,18-25,2025-11-28,tual
CUST05398,P,36-45,2024-06-20,bitung
CUST05399,p,18-25,2025-07-28,Prabumulih
CUST05400,L,26-35,2025-06-02,Sungai Penuh
CUST05401,L,36-45,2024-11-11,Sorong
CUST05402,P,46+,2025-09-18,Metro
CUST05403,Laki-laki,18-25,2026-04-15,
CUST05404,P,46+,2024-09-10,Purwokerto
CUST05405,p,18-25,2025-08-28,Magelang
CUST05406,p,36-45,2025-09-07,Pangkalpinang
CUST05407,p,36-45,2025-05-26,kota administrasi jakarta pusat
CUST05408,P,26-35,2026-01-03,Palopo
CUST05409,perempuan,36-45,2025-07-24,gorontalo
CUST05410,p,26-35,2025-03-08,makassar
CUST05411,p,26-35,2026-02-02,Dumai
CUST05412,L,46+,2024-09-23,Padang Sidempuan
CUST05413,P,46+,2025-03-12,Batam
CUST05414,P,18-25,2025-05-02,tomohon
CUST05415,perempuan,26-35,2025-10-10,Tebingtinggi
CUST05416,Laki-laki,26-35,2024-07-09,sukabumi
CUST05417,P,36-45,2025-12-13,Medan
CUST05418,P,46+,2026-04-18,kotamobagu
CUST05419,L,36-45,2026-03-05,tegal
CUST05420,p,46+,2025-11-27,purwokerto
CUST05421,Laki-laki,18-25,2025-01-20,Langsa
CUST05422,L,36-45,2025-03-25,Jayapura
CUST05423,p,18-25,2025-10-22,cilegon
CUST05424,P,18-25,2026-01-28,Balikpapan
CUST05425,L,26-35,2024-12-07,Batam
CUST05426,P,46+,2025-08-09,serang
CUST05427,p,46+,2024-07-29,Pasuruan
CUST05428,perempuan,46+,2024-10-23,
CUST05429,Laki-laki,26-35,2025-09-02,
CUST05430,Laki-laki,18-25,2026-02-13,Denpasar
CUST05431,Laki-laki,36-45,2026-02-08,pariaman
CUST05432,perempuan,36-45,2024-08-02,Tarakan
CUST05433,Laki-laki,18-25,2025-07-29,Sorong
CUST05434,p,46+,2025-11-25,Pematangsiantar
CUST05435,Laki-laki,46+,2025-09-24,Lhokseumawe
CUST05436,perempuan,26-35,2026-02-24,sabang
CUST05437,L,26-35,2025-08-08,padangpanjang
CUST05438,p,26-35,2025-03-09,gorontalo
CUST05439,Laki-laki,18-25,2025-10-02,dumai
CUST05440,Laki-laki,36-45,2024-07-26,bontang
CUST05441,L,46+,2025-11-26,Salatiga
CUST05442,P,46+,2026-04-03,Palembang
CUST05443,perempuan,26-35,2025-05-06,pekanbaru
CUST05444,p,36-45,2026-02-11,sungai penuh
CUST05445,L,46+,2024-09-29,sungai penuh
CUST05446,p,18-25,2025-12-13,yogyakarta
CUST05447,Laki-laki,18-25,2024-06-24,Singkawang
CUST05448,p,46+,2025-02-06,kota administrasi jakarta barat
CUST05449,Laki-laki,18-25,2025-02-18,
CUST05450,p,26-35,2026-02-16,blitar
CUST05451,perempuan,18-25,2026-03-25,Singkawang
CUST05452,L,26-35,2026-02-02,Kota Administrasi Jakarta Selatan
CUST05453,perempuan,46+,2025-11-28,Denpasar
CUST05454,L,26-35,2025-03-29,kota administrasi jakarta timur
CUST05455,L,46+,2025-08-07,batu
CUST05456,perempuan,46+,2025-12-24,palangkaraya
CUST05457,P,46+,2024-07-12,pariaman
CUST05458,perempuan,18-25,2024-11-26,Pematangsiantar
CUST05459,Laki-laki,46+,2024-08-13,Tangerang
CUST05460,p,36-45,2024-11-02,palu
CUST05461,Laki-laki,46+,2024-11-08,
CUST05462,perempuan,18-25,2026-04-12,tebingtinggi
CUST05463,p,26-35,2025-01-07,tidore kepulauan
CUST05464,Laki-laki,46+,2025-12-09,Serang
CUST05465,perempuan,36-45,2026-01-19,Tanjungpinang
CUST05466,perempuan,18-25,2024-10-09,Langsa
CUST05467,p,36-45,2025-11-27,Lhokseumawe
CUST05468,p,18-25,2025-10-13,subulussalam
CUST05469,L,46+,2026-04-13,Yogyakarta
CUST05470,Laki-laki,26-35,2026-02-11,Bau-Bau
CUST05471,P,36-45,2024-06-17,Tanjungbalai
CUST05472,L,18-25,2025-11-05,tebingtinggi
CUST05473,L,26-35,2026-01-13,Subulussalam
CUST05474,P,46+,2026-03-18,bukittinggi
CUST05475,Laki-laki,18-25,2025-03-01,Palembang
CUST05476,P,36-45,2025-10-04,probolinggo
CUST05477,Laki-laki,18-25,2025-06-08,Semarang
CUST05478,perempuan,18-25,2026-01-17,prabumulih
CUST05479,perempuan,18-25,2026-01-03,Padang
CUST05480,L,36-45,2025-03-11,
CUST05481,P,18-25,2024-06-12,Makassar
CUST05482,p,36-45,2026-01-31,madiun
CUST05483,p,36-45,2025-02-20,Denpasar
CUST05484,Laki-laki,36-45,2025-05-15,Jambi
CUST05485,L,36-45,2025-09-20,jayapura
CUST05486,P,18-25,2025-07-22,sorong
CUST05487,p,46+,2025-09-04,Padangpanjang
CUST05488,perempuan,46+,2026-04-10,tebingtinggi
CUST05489,p,46+,2024-08-16,Depok
CUST05490,Laki-laki,46+,2025-04-01,Meulaboh
CUST05491,Laki-laki,18-25,2025-06-26,bekasi
CUST05492,perempuan,36-45,2026-03-15,jambi
CUST05493,P,36-45,2024-05-25,lhokseumawe
CUST05494,P,46+,2024-08-23,pangkalpinang
CUST05495,L,18-25,2025-04-04,Parepare
CUST05496,perempuan,46+,2025-05-11,binjai
CUST05497,p,46+,2026-01-14,Tanjungpinang
CUST05498,p,36-45,2024-09-22,sorong
CUST05499,perempuan,36-45,2026-01-19,bau-bau
CUST05500,perempuan,46+,2025-03-18,kota administrasi jakarta timur
CUST05501,p,18-25,2025-12-29,
CUST05502,L,36-45,2024-11-02,bau-bau
CUST05503,L,46+,2025-01-14,kotamobagu
CUST05504,P,46+,2025-12-12,manado
CUST05505,P,18-25,2024-12-02,Bontang
CUST05506,P,18-25,2025-04-05,tasikmalaya
CUST05507,L,26-35,2025-03-11,kota administrasi jakarta utara
CUST05508,Laki-laki,36-45,2025-03-28,pematangsiantar
CUST05509,p,26-35,2025-12-04,Padang
CUST05510,p,26-35,2024-09-29,Sawahlunto
CUST05511,P,46+,2024-08-03,cirebon
CUST05512,P,26-35,2025-07-24,
CUST05513,Laki-laki,26-35,2026-02-03,Palangkaraya
CUST05514,p,26-35,2026-02-10,salatiga
CUST05515,Laki-laki,46+,2025-03-21,bandar lampung
CUST05516,P,46+,2025-11-13,Sukabumi
CUST05517,Laki-laki,18-25,2024-11-01,Padang
CUST05518,perempuan,46+,2024-11-29,Payakumbuh
CUST05519,perempuan,36-45,2026-02-21,balikpapan
CUST05520,p,26-35,2026-03-10,bontang
CUST05521,p,18-25,2026-01-04,probolinggo
CUST05522,L,46+,2025-10-15,Depok
CUST05523,p,18-25,2025-02-18,depok
CUST05524,p,26-35,2024-12-17,Pontianak
CUST05525,p,26-35,2025-03-05,Palu
CUST05526,p,46+,2024-08-19,pontianak
CUST05527,L,26-35,2025-01-22,Payakumbuh
CUST05528,perempuan,46+,2026-04-30,Purwokerto
CUST05529,Laki-laki,36-45,2026-02-11,kotamobagu
CUST05530,L,46+,2024-12-20,Bau-Bau
CUST05531,L,18-25,2024-12-20,Mojokerto
CUST05532,perempuan,46+,2024-12-19,kota administrasi jakarta selatan
CUST05533,Laki-laki,36-45,2026-02-05,makassar
CUST05534,perempuan,18-25,2025-12-06,probolinggo
CUST05535,P,18-25,2026-03-26,kediri
CUST05536,Laki-laki,46+,2026-02-18,Medan
CUST05537,L,26-35,2025-10-02,tegal
CUST05538,perempuan,36-45,2025-04-30,padang sidempuan
CUST05539,P,26-35,2025-07-03,Sorong
CUST05540,Laki-laki,36-45,2026-02-20,
CUST05541,Laki-laki,36-45,2025-01-13,tasikmalaya
CUST05542,L,26-35,2025-03-13,Manado
CUST05543,L,46+,2025-02-28,Tarakan
CUST05544,p,46+,2024-05-28,tual
CUST05545,p,18-25,2025-04-25,lubuklinggau
CUST05546,perempuan,36-45,2025-07-19,Magelang
CUST05547,P,18-25,2025-09-11,Sawahlunto
CUST05548,perempuan,26-35,2025-03-19,padang
CUST05549,p,46+,2026-02-28,cirebon
CUST05550,perempuan,46+,2025-05-08,Mojokerto
CUST05551,perempuan,36-45,2025-08-03,tidore kepulauan
CUST05552,P,36-45,2025-09-15,Bekasi
CUST05553,p,26-35,2025-02-25,Tual
CUST05554,perempuan,26-35,2024-05-31,padang sidempuan
CUST05555,perempuan,46+,2025-12-13,lubuklinggau
CUST05556,L,18-25,2024-06-07,malang
CUST05557,Laki-laki,36-45,2025-07-30,Payakumbuh
CUST05558,Laki-laki,26-35,2026-02-04,gorontalo
CUST05559,L,18-25,2025-04-15,palembang
CUST05560,p,18-25,2025-05-31,
CUST05561,Laki-laki,46+,2025-04-11,pekalongan
CUST05562,perempuan,26-35,2026-03-18,bukittinggi
CUST05563,p,36-45,2024-11-20,purwokerto
CUST05564,p,36-45,2026-04-21,pasuruan
CUST05565,L,36-45,2025-02-26,palembang
CUST05566,L,18-25,2025-12-16,Magelang
CUST05567,perempuan,46+,2026-04-13,banda aceh
CUST05568,perempuan,46+,2024-07-24,surabaya
CUST05569,L,36-45,2025-01-17,Pasuruan
CUST05570,Laki-laki,46+,2025-06-28,kota administrasi jakarta barat
CUST05571,P,26-35,2025-06-02,mojokerto
CUST05572,P,36-45,2025-09-06,
CUST05573,L,26-35,2026-04-02,sabang
CUST05574,L,46+,2025-01-15,tarakan
CUST05575,L,36-45,2025-08-17,Ambon
CUST05576,perempuan,18-25,2024-12-02,Banjar
CUST05577,L,26-35,2024-10-07,Dumai
CUST05578,Laki-laki,18-25,2025-05-07,semarang
CUST05579,Laki-laki,46+,2024-08-30,Subulussalam
CUST05580,Laki-laki,46+,2025-04-20,Sabang
CUST05581,p,26-35,2025-05-21,tegal
CUST05582,Laki-laki,18-25,2025-05-21,jambi
CUST05583,L,26-35,2025-12-01,Banjar
CUST05584,L,36-45,2026-02-02,Cimahi
CUST05585,p,46+,2024-11-08,Metro
CUST05586,p,18-25,2025-04-10,Cimahi
CUST05587,Laki-laki,26-35,2024-08-20,bengkulu
CUST05588,P,26-35,2025-02-15,bogor
CUST05589,perempuan,26-35,2025-12-14,bengkulu
CUST05590,p,36-45,2025-10-01,Pariaman
CUST05591,L,18-25,2024-10-20,Meulaboh
CUST05592,P,46+,2024-09-01,makassar
CUST05593,p,18-25,2024-12-24,manado
CUST05594,perempuan,36-45,2025-08-13,Sibolga
CUST05595,p,46+,2026-04-14,samarinda
CUST05596,P,18-25,2025-09-14,pasuruan
CUST05597,p,46+,2025-01-16,kota administrasi jakarta selatan
CUST05598,perempuan,46+,2026-02-06,salatiga
CUST05599,p,26-35,2025-10-09,solok
CUST05600,p,18-25,2026-02-09,Banjarbaru
CUST05601,p,26-35,2025-03-02,Serang
CUST05602,P,36-45,2024-06-16,Pagaralam
CUST05603,perempuan,36-45,2025-07-13,tarakan
CUST05604,P,36-45,2024-10-30,samarinda
CUST05605,perempuan,18-25,2025-05-20,semarang
CUST05606,p,36-45,2025-10-03,Singkawang
CUST05607,perempuan,26-35,2026-01-17,Solok
CUST05608,Laki-laki,18-25,2024-11-15,ambon
CUST05609,P,26-35,2024-07-07,jambi
CUST05610,p,36-45,2026-02-25,Ternate
CUST05611,L,26-35,2025-01-30,bukittinggi
CUST05612,perempuan,18-25,2024-09-02,Kota Administrasi Jakarta Timur
CUST05613,Laki-laki,18-25,2025-07-06,Pasuruan
CUST05614,perempuan,36-45,2025-10-19,prabumulih
CUST05615,L,46+,2025-12-04,
CUST05616,L,18-25,2025-08-10,kediri
CUST05617,P,36-45,2024-10-09,lubuklinggau
CUST05618,p,46+,2024-07-22,makassar
CUST05619,L,26-35,2025-07-27,batu
CUST05620,perempuan,26-35,2024-09-21,tangerang selatan
CUST05621,P,26-35,2025-07-05,Purwokerto
CUST05622,Laki-laki,18-25,2025-09-18,Palangkaraya
CUST05623,perempuan,26-35,2024-05-22,bekasi
CUST05624,P,18-25,2026-01-26,Makassar
CUST05625,perempuan,26-35,2025-12-17,tarakan
CUST05626,perempuan,46+,2025-01-25,Pekanbaru
CUST05627,perempuan,46+,2024-06-29,Mojokerto
CUST05628,L,36-45,2025-06-08,kota administrasi jakarta timur
CUST05629,L,18-25,2025-05-23,Tebingtinggi
CUST05630,P,18-25,2025-05-29,
CUST05631,perempuan,36-45,2024-05-24,manado
CUST05632,perempuan,26-35,2024-09-08,Malang
CUST05633,p,46+,2024-05-26,kendari
CUST05634,Laki-laki,46+,2024-08-28,kota administrasi jakarta selatan
CUST05635,L,18-25,2025-12-17,kota administrasi jakarta barat
CUST05636,p,36-45,2026-04-22,sawahlunto
CUST05637,p,18-25,2024-09-04,Yogyakarta
CUST05638,Laki-laki,26-35,2025-11-07,Tual
CUST05639,p,26-35,2024-08-24,Lhokseumawe
CUST05640,Laki-laki,46+,2024-11-07,Meulaboh
CUST05641,Laki-laki,18-25,2025-12-17,padang
CUST05642,P,26-35,2025-07-10,sungai penuh
CUST05643,Laki-laki,36-45,2024-07-09,Kota Administrasi Jakarta Pusat
