driver_id,vehicle_type,driver_rating,driver_status
DRV04541,mobil,3.6,Aktif
DRV04542,mobil,4.75,Aktif
DRV04543,MOTOR,,Aktif
DRV04544,MOTOR,4.49,aktif
DRV04545,Motor,4.85,aktif
DRV04546,Motor,4.14,aktif
DRV04547,mobil,4.26,Aktif
DRV04548,mOtOr,4.08,Aktif
DRV04549,mobil,4.74,aktif
DRV04550,mOtOr,4.02,nonaktif
DRV04551,mOtOr,4.02,Aktif
DRV04552,mobil,4.54,nonaktif
DRV04553,mOtOr,3.51,aktif
DRV04554,mOtOr,4.57,nonaktif
DRV04555,mobil,3.74,nonaktif
DRV04556,MOTOR,4.99,aktif
DRV04557,MOTOR,3.78,nonaktif
DRV04558,Motor,4.25,nonaktif
DRV04559,Motor,4.86,nonaktif
DRV04560,Motor,4.51,nonaktif
DRV04561,mobil,4.33,Aktif
DRV04562,Mobil,4.29,nonaktif
DRV04563,mobil,3.74,nonaktif
DRV04564,MOTOR,4.28,Aktif
DRV04565,mOtOr,3.96,aktif
DRV04566,mOtOr,3.9,nonaktif
DRV04567,MOTOR,4.4,Aktif
DRV04568,mobil,3.67,nonaktif
DRV04569,Motor,4.05,Aktif
DRV04570,Motor,4.16,Aktif
DRV04571,MOTOR,4.09,nonaktif
DRV04572,Mobil,4.84,nonaktif
DRV04573,mobil,4.59,aktif
DRV04574,MOTOR,3.57,Aktif
DRV04575,Motor,4.89,Aktif
DRV04576,MOTOR,4.0,Aktif
DRV04577,mobil,4.17,nonaktif
DRV04578,Mobil,3.67,Aktif
DRV04579,Motor,4.1,aktif
DRV04580,Motor,3.99,aktif
DRV04581,Motor,4.01,aktif
DRV04582,mobil,4.11,Aktif
DRV04583,Motor,4.93,Aktif
DRV04584,mobil,3.5,Aktif
DRV04585,mobil,4.28,Aktif
DRV04586,MOTOR,3.62,aktif
DRV04587,Mobil,4.92,aktif
DRV04588,mobil,4.81,nonaktif
DRV04589,mobil,4.41,Aktif
DRV04590,Motor,3.88,nonaktif
DRV04591,mOtOr,4.18,Aktif
DRV04592,MOTOR,4.69,Aktif
DRV04593,Mobil,3.97,Aktif
DRV04594,MOTOR,3.86,Aktif
DRV04595,Mobil,4.86,nonaktif
DRV04596,MOTOR,4.5,nonaktif
DRV04597,Mobil,4.56,aktif
DRV04598,Motor,4.68,nonaktif
DRV04599,MOTOR,3.51,Aktif
DRV04600,MOTOR,4.32,aktif
DRV04601,MOTOR,3.6,aktif
DRV04602,MOTOR,3.64,Aktif
DRV04603,mobil,4.59,Aktif
DRV04604,MOTOR,4.63,Aktif
DRV04605,Mobil,4.29,Aktif
DRV04606,Mobil,3.8,Aktif
DRV04607,mobil,4.56,nonaktif
DRV04608,mOtOr,4.7,nonaktif
DRV04609,Mobil,4.96,aktif
DRV04610,MOTOR,3.61,nonaktif
DRV04611,Motor,3.98,Aktif
DRV04612,Mobil,4.58,Aktif
DRV04613,mOtOr,3.76,aktif
DRV04614,MOTOR,4.17,aktif
DRV04615,Mobil,3.82,nonaktif
DRV04616,mOtOr,4.99,aktif
DRV04617,Mobil,3.91,Aktif
DRV04618,Motor,3.67,nonaktif
DRV04619,Mobil,4.87,Aktif
DRV04620,mOtOr,4.5,aktif
DRV04621,mobil,3.76,aktif
DRV04622,Mobil,4.48,aktif
DRV04623,mobil,3.52,Aktif
DRV04624,mOtOr,4.28,aktif
DRV04625,mOtOr,4.05,nonaktif
DRV04626,Mobil,4.38,nonaktif
DRV04627,Motor,4.67,Aktif
DRV04628,Motor,4.57,aktif
DRV04629,MOTOR,4.86,aktif
DRV04630,Motor,4.52,Aktif
DRV04631,Motor,4.13,Aktif
DRV04632,Mobil,3.8,Aktif
DRV04633,Motor,3.91,nonaktif
DRV04634,mobil,4.72,Aktif
DRV04635,mobil,4.78,nonaktif
DRV04636,mOtOr,3.78,Aktif
DRV04637,MOTOR,4.86,nonaktif
DRV04638,MOTOR,3.98,Aktif
DRV04639,Motor,4.84,nonaktif
DRV04640,Motor,4.69,Aktif
DRV04641,Mobil,5.0,aktif
DRV04642,mobil,4.8,aktif
DRV04643,Motor,4.52,nonaktif
DRV04644,MOTOR,3.52,aktif
DRV04645,Mobil,4.26,Aktif
DRV04646,mobil,4.06,nonaktif
DRV04647,Motor,4.09,nonaktif
DRV04648,mOtOr,4.54,nonaktif
DRV04649,Mobil,3.8,aktif
DRV04650,MOTOR,3.68,aktif
DRV04651,mobil,4.93,nonaktif
DRV04652,MOTOR,3.72,aktif
DRV04653,Mobil,4.73,nonaktif
DRV04654,MOTOR,,nonaktif
DRV04655,mOtOr,4.84,aktif
DRV04656,mobil,4.82,nonaktif
DRV04657,MOTOR,4.95,Aktif
DRV04658,mOtOr,4.93,Aktif
DRV04659,Motor,4.24,Aktif
DRV04660,mOtOr,4.71,nonaktif
DRV04661,MOTOR,4.93,aktif
DRV04662,mOtOr,3.93,nonaktif
DRV04663,Motor,4.54,aktif
DRV04664,MOTOR,4.53,Aktif
DRV04665,MOTOR,4.49,aktif
DRV04666,mobil,3.59,aktif
DRV04667,MOTOR,4.92,Aktif
DRV04668,Mobil,4.68,Aktif
DRV04669,Mobil,4.42,nonaktif
DRV04670,mobil,4.59,aktif
DRV04671,Motor,4.94,aktif
DRV04672,mobil,4.04,nonaktif
DRV04673,Motor,4.6,Aktif
DRV04674,MOTOR,4.96,nonaktif
DRV04675,MOTOR,4.84,Aktif
DRV04676,Mobil,4.96,Aktif
DRV04677,MOTOR,3.79,nonaktif
DRV04678,Mobil,4.35,Aktif
DRV04679,mobil,4.7,Aktif
DRV04680,Motor,4.96,Aktif
DRV04681,Mobil,3.73,aktif
DRV04682,MOTOR,3.84,Aktif
DRV04683,MOTOR,,nonaktif
DRV04684,mobil,3.85,nonaktif
DRV04685,MOTOR,,aktif
DRV04686,mOtOr,3.95,aktif
DRV04687,MOTOR,3.87,nonaktif
DRV04688,MOTOR,4.05,nonaktif
DRV04689,mobil,4.78,nonaktif
DRV04690,Motor,3.54,aktif
DRV04691,MOTOR,4.22,Aktif
DRV04692,Motor,,Aktif
DRV04693,MOTOR,3.77,aktif
DRV04694,mobil,3.94,Aktif
DRV04695,MOTOR,4.7,aktif
DRV04696,mobil,3.97,Aktif
DRV04697,mobil,3.54,nonaktif
DRV04698,MOTOR,4.56,aktif
DRV04699,Motor,3.96,aktif
DRV04700,Mobil,3.59,Aktif
DRV04701,Mobil,4.22,aktif
DRV04702,Mobil,3.93,aktif
DRV04703,mOtOr,3.76,aktif
DRV04704,mOtOr,3.76,aktif
DRV04705,mOtOr,3.73,aktif
DRV04706,mOtOr,3.81,aktif
DRV04707,Motor,4.15,nonaktif
DRV04708,Motor,4.56,aktif
DRV04709,Motor,3.86,Aktif
DRV04710,Mobil,3.94,Aktif
DRV04711,MOTOR,4.37,Aktif
DRV04712,Mobil,4.89,aktif
DRV04713,mOtOr,4.07,nonaktif
DRV04714,mobil,4.87,Aktif
DRV04715,MOTOR,4.65,Aktif
DRV04716,Motor,4.31,aktif
DRV04717,Mobil,4.21,Aktif
DRV04718,mobil,,nonaktif
DRV04719,mobil,4.93,Aktif
DRV04720,mobil,4.39,nonaktif
DRV04721,mobil,4.8,nonaktif
DRV04722,Mobil,4.95,Aktif
DRV04723,mobil,3.75,nonaktif
DRV04724,MOTOR,4.25,aktif
DRV04725,mobil,4.26,Aktif
DRV04726,Motor,3.62,nonaktif
DRV04727,mOtOr,3.96,nonaktif
DRV04728,Motor,4.35,nonaktif
DRV04729,MOTOR,3.76,nonaktif
DRV04730,mOtOr,4.04,Aktif
DRV04731,mOtOr,3.88,aktif
DRV04732,mobil,4.5,Aktif
DRV04733,mobil,3.96,nonaktif
DRV04734,Mobil,3.64,Aktif
DRV04735,MOTOR,3.54,Aktif
DRV04736,Motor,4.95,aktif
DRV04737,mOtOr,4.39,nonaktif
DRV04738,mOtOr,4.41,nonaktif
DRV04739,mOtOr,4.46,Aktif
DRV04740,Mobil,4.78,nonaktif
DRV04741,mOtOr,4.36,Aktif
DRV04742,Motor,4.21,nonaktif
DRV04743,MOTOR,3.8,aktif
DRV04744,mobil,4.48,aktif
DRV04745,mOtOr,4.04,aktif
DRV04746,Motor,4.28,nonaktif
DRV04747,Motor,4.14,Aktif
DRV04748,Mobil,4.21,Aktif
DRV04749,MOTOR,4.82,Aktif
DRV04750,mOtOr,4.04,nonaktif
DRV04751,Mobil,4.1,aktif
DRV04752,Motor,,Aktif
DRV04753,mobil,4.73,aktif
DRV04754,mobil,3.59,nonaktif
DRV04755,Motor,,aktif
DRV04756,MOTOR,,aktif
DRV04757,Mobil,4.14,aktif
DRV04758,Mobil,3.8,nonaktif
DRV04759,mobil,4.17,aktif
DRV04760,MOTOR,4.45,aktif
DRV04761,mobil,3.99,nonaktif
DRV04762,mOtOr,4.86,aktif
DRV04763,mobil,3.88,aktif
DRV04764,mobil,4.76,Aktif
DRV04765,mobil,3.8,nonaktif
DRV04766,Motor,4.44,aktif
DRV04767,mOtOr,4.76,Aktif
DRV04768,MOTOR,4.92,Aktif
DRV04769,MOTOR,4.63,nonaktif
DRV04770,mobil,4.06,Aktif
DRV04771,Motor,4.11,nonaktif
DRV04772,MOTOR,4.63,Aktif
DRV04773,Mobil,4.07,Aktif
DRV04774,mobil,4.14,Aktif
DRV04775,Mobil,3.63,aktif
DRV04776,Mobil,3.87,aktif
DRV04777,mobil,4.08,nonaktif
DRV04778,mOtOr,4.01,Aktif
DRV04779,Motor,,nonaktif
DRV04780,mobil,4.34,Aktif
DRV04781,Mobil,4.17,aktif
DRV04782,mOtOr,3.76,aktif
DRV04783,Mobil,4.56,nonaktif
DRV04784,mOtOr,4.49,Aktif
DRV04785,Mobil,4.28,nonaktif
DRV04786,Motor,4.95,aktif
DRV04787,mOtOr,4.69,aktif
DRV04788,Mobil,4.6,aktif
DRV04789,MOTOR,4.98,Aktif
DRV04790,Mobil,4.01,aktif
DRV04791,MOTOR,4.48,Aktif
DRV04792,Motor,3.78,nonaktif
DRV04793,Mobil,4.43,aktif
DRV04794,Motor,4.57,aktif
DRV04795,Motor,3.58,nonaktif
DRV04796,mOtOr,4.54,aktif
DRV04797,Motor,4.64,aktif
DRV04798,mobil,4.02,aktif
DRV04799,Motor,4.97,nonaktif
DRV04800,mOtOr,4.81,Aktif
DRV04801,mOtOr,4.15,nonaktif
DRV04802,mOtOr,4.63,aktif
DRV04803,Mobil,4.33,Aktif
DRV04804,Motor,4.17,aktif
DRV04805,Motor,3.84,aktif
DRV04806,Mobil,,aktif
DRV04807,Mobil,4.28,Aktif
DRV04808,mobil,4.15,aktif
DRV04809,MOTOR,3.72,aktif
DRV04810,mobil,3.65,nonaktif
DRV04811,mobil,4.18,nonaktif
DRV04812,Motor,4.63,aktif
DRV04813,mOtOr,4.35,nonaktif
DRV04814,mobil,4.91,nonaktif
DRV04815,Motor,4.21,aktif
DRV04816,MOTOR,3.65,nonaktif
DRV04817,Motor,3.93,nonaktif
DRV04818,Mobil,4.05,Aktif
DRV04819,mobil,3.54,aktif
DRV04820,mOtOr,,nonaktif
DRV04821,Motor,4.58,aktif
DRV04822,Mobil,4.41,Aktif
DRV04823,Motor,4.0,nonaktif
DRV04824,Mobil,4.76,Aktif
DRV04825,Mobil,3.98,Aktif
DRV04826,MOTOR,3.66,aktif
DRV04827,mobil,4.65,aktif
DRV04828,mobil,4.68,Aktif
DRV04829,mobil,4.7,Aktif
DRV04830,mobil,3.68,aktif
DRV04831,Motor,4.24,nonaktif
DRV04832,mOtOr,3.54,aktif
DRV04833,Mobil,4.5,nonaktif
DRV04834,mOtOr,4.04,aktif
DRV04835,Motor,4.43,nonaktif
DRV04836,Mobil,4.95,aktif
DRV04837,Motor,3.55,Aktif
DRV04838,mobil,4.36,Aktif
DRV04839,Motor,4.86,Aktif
DRV04840,Mobil,4.43,Aktif
DRV04841,Motor,5.0,Aktif
DRV04842,Motor,4.23,aktif
DRV04843,mOtOr,4.44,Aktif
DRV04844,mOtOr,3.69,nonaktif
DRV04845,mobil,4.44,nonaktif
DRV04846,Mobil,4.15,aktif
DRV04847,Motor,4.36,aktif
DRV04848,Mobil,4.11,aktif
DRV04849,Motor,4.19,aktif
DRV04850,Motor,4.48,Aktif
DRV04851,mobil,4.64,aktif
DRV04852,Mobil,3.93,Aktif
DRV04853,mobil,3.97,aktif
DRV04854,Motor,4.38,nonaktif
DRV04855,mOtOr,4.67,nonaktif
DRV04856,Motor,3.75,Aktif
DRV04857,Mobil,4.54,aktif
DRV04858,mOtOr,4.88,aktif
DRV04859,Mobil,3.73,aktif
DRV04860,mOtOr,4.47,aktif
DRV04861,mOtOr,4.03,Aktif
DRV04862,Motor,3.98,nonaktif
DRV04863,mobil,3.82,Aktif
DRV04864,Mobil,4.95,aktif
DRV04865,MOTOR,4.98,nonaktif
DRV04866,mOtOr,4.19,aktif
DRV04867,mOtOr,3.94,Aktif
DRV04868,mobil,3.6,nonaktif
DRV04869,Motor,4.8,Aktif
DRV04870,MOTOR,4.14,nonaktif
DRV04871,Mobil,4.47,Aktif
DRV04872,mobil,4.02,Aktif
DRV04873,Motor,4.33,nonaktif
DRV04874,Motor,4.06,Aktif
DRV04875,mobil,4.51,nonaktif
DRV04876,mOtOr,4.8,nonaktif
DRV04877,mOtOr,3.64,aktif
DRV04878,mOtOr,3.57,nonaktif
DRV04879,Mobil,4.38,Aktif
DRV04880,mOtOr,4.31,aktif
DRV04881,mOtOr,3.98,Aktif
DRV04882,Motor,4.52,nonaktif
DRV04883,mOtOr,4.72,nonaktif
DRV04884,MOTOR,4.93,nonaktif
DRV04885,mOtOr,3.8,nonaktif
DRV04886,mobil,4.46,nonaktif
DRV04887,MOTOR,4.56,nonaktif
DRV04888,Mobil,4.15,aktif
DRV04889,mOtOr,5.0,nonaktif
DRV04890,MOTOR,4.65,nonaktif
DRV04891,Motor,3.69,aktif
DRV04892,Motor,4.12,Aktif
DRV04893,mOtOr,4.66,aktif
DRV04894,Motor,4.07,Aktif
DRV04895,mobil,3.94,Aktif
DRV04896,mobil,4.63,nonaktif
DRV04897,Motor,4.27,aktif
DRV04898,mobil,3.69,aktif
DRV04899,mOtOr,3.98,aktif
DRV04900,Mobil,4.09,aktif
DRV04901,Motor,4.36,nonaktif
DRV04902,Motor,4.55,Aktif
DRV04903,mobil,3.82,nonaktif
DRV04904,Mobil,4.84,aktif
DRV04905,mOtOr,4.81,nonaktif
DRV04906,Motor,4.8,aktif
DRV04907,Motor,4.45,Aktif
DRV04908,mOtOr,3.87,Aktif
DRV04909,mOtOr,4.07,aktif
DRV04910,mOtOr,4.05,aktif
DRV04911,mobil,4.04,aktif
DRV04912,MOTOR,3.78,Aktif
DRV04913,Motor,4.96,aktif
DRV04914,mobil,4.69,aktif
DRV04915,Motor,4.77,aktif
DRV04916,Mobil,4.73,Aktif
DRV04917,Motor,3.59,Aktif
DRV04918,Motor,4.61,Aktif
DRV04919,MOTOR,4.6,aktif
DRV04920,MOTOR,4.47,nonaktif
DRV04921,Motor,4.49,aktif
DRV04922,Mobil,4.15,nonaktif
DRV04923,MOTOR,4.27,aktif
DRV04924,Mobil,3.58,nonaktif
DRV04925,mobil,4.37,Aktif
DRV04926,mOtOr,5.0,nonaktif
DRV04927,mOtOr,4.09,Aktif
DRV04928,MOTOR,4.4,aktif
DRV04929,Motor,3.87,Aktif
DRV04930,mobil,4.33,aktif
DRV04931,mOtOr,4.95,Aktif
DRV04932,Motor,4.76,Aktif
DRV04933,Mobil,4.45,aktif
DRV04934,MOTOR,4.27,nonaktif
DRV04935,mOtOr,3.76,nonaktif
DRV04936,mobil,4.62,nonaktif
DRV04937,MOTOR,4.05,aktif
DRV04938,MOTOR,4.47,nonaktif
DRV04939,mobil,3.91,Aktif
DRV04940,MOTOR,4.69,Aktif
DRV04941,mOtOr,4.2,Aktif
DRV04942,MOTOR,4.7,aktif
DRV04943,Motor,4.49,aktif
DRV04944,mOtOr,4.63,Aktif
DRV04945,Mobil,4.96,aktif
DRV04946,Motor,4.9,nonaktif
DRV04947,mobil,,aktif
DRV04948,mobil,4.33,aktif
DRV04949,mobil,4.28,Aktif
DRV04950,Mobil,4.19,aktif
DRV04951,Mobil,3.56,aktif
DRV04952,mobil,3.93,aktif
DRV04953,Motor,4.12,nonaktif
DRV04954,Motor,3.91,aktif
DRV04955,Mobil,4.36,nonaktif
DRV04956,MOTOR,4.65,Aktif
DRV04957,MOTOR,3.63,nonaktif
DRV04958,mOtOr,4.82,Aktif
DRV04959,Motor,3.59,Aktif
DRV04960,Mobil,3.58,aktif
DRV04961,mobil,4.04,Aktif
DRV04962,mOtOr,4.72,Aktif
DRV04963,mobil,4.23,nonaktif
DRV04964,Motor,4.64,nonaktif
DRV04965,Mobil,3.75,Aktif
DRV04966,Motor,3.62,aktif
DRV04967,Motor,4.05,nonaktif
DRV04968,mobil,4.49,Aktif
DRV04969,mOtOr,4.74,aktif
DRV04970,MOTOR,4.59,aktif
DRV04971,Motor,3.51,aktif
DRV04972,mOtOr,4.08,aktif
DRV04973,Mobil,3.65,Aktif
DRV04974,MOTOR,4.32,aktif
DRV04975,mOtOr,3.86,Aktif
DRV04976,Motor,3.65,Aktif
DRV04977,MOTOR,,nonaktif
DRV04978,Mobil,4.76,Aktif
DRV04979,Motor,4.63,Aktif
DRV04980,Motor,4.92,Aktif
DRV04981,Mobil,3.75,nonaktif
DRV04982,Motor,4.91,nonaktif
DRV04983,Motor,,aktif
DRV04984,Motor,3.56,aktif
DRV04985,mobil,5.0,nonaktif
DRV04986,MOTOR,4.22,nonaktif
DRV04987,Motor,3.85,aktif
DRV04988,mOtOr,3.51,nonaktif
DRV04989,Motor,4.87,nonaktif
DRV04990,mobil,4.72,Aktif
DRV04991,MOTOR,4.42,nonaktif
DRV04992,mobil,4.0,Aktif
DRV04993,Mobil,4.35,nonaktif
DRV04994,MOTOR,4.2,nonaktif
DRV04995,mOtOr,4.29,aktif
DRV04996,Motor,4.86,aktif
DRV04997,MOTOR,4.29,aktif
DRV04998,mobil,4.89,nonaktif
DRV04999,mobil,3.74,nonaktif
DRV05000,Mobil,4.6,Aktif
DRV05001,mOtOr,4.22,Aktif
DRV05002,MOTOR,,nonaktif
DRV05003,mOtOr,3.68,Aktif
DRV05004,mobil,4.54,aktif
DRV05005,mobil,4.84,nonaktif
DRV05006,mobil,4.57,aktif
DRV05007,mOtOr,4.28,Aktif
DRV05008,Motor,4.83,Aktif
DRV05009,mOtOr,3.68,Aktif
DRV05010,MOTOR,3.95,aktif
DRV05011,Motor,4.92,aktif
DRV05012,MOTOR,3.62,aktif
DRV05013,mobil,4.21,aktif
DRV05014,mobil,3.74,Aktif
DRV05015,Motor,3.81,nonaktif
DRV05016,MOTOR,3.96,aktif
DRV05017,mOtOr,4.46,nonaktif
DRV05018,mobil,4.37,aktif
DRV05019,mOtOr,3.97,aktif
DRV05020,mOtOr,4.62,Aktif
DRV05021,MOTOR,4.48,nonaktif
DRV05022,Motor,4.24,nonaktif
DRV05023,mobil,4.45,nonaktif
DRV05024,Mobil,4.18,aktif
DRV05025,Motor,4.57,Aktif
DRV05026,mobil,4.95,nonaktif
DRV05027,mobil,4.59,aktif
DRV05028,mOtOr,4.94,aktif
DRV05029,mOtOr,3.56,nonaktif
DRV05030,Mobil,4.06,nonaktif
DRV05031,Motor,4.21,aktif
DRV05032,MOTOR,3.77,Aktif
DRV05033,Motor,4.28,Aktif
DRV05034,Mobil,3.98,aktif
DRV05035,mobil,4.86,Aktif
DRV05036,Motor,3.63,aktif
DRV05037,Mobil,4.91,nonaktif
DRV05038,mOtOr,4.76,nonaktif
DRV05039,Motor,4.87,aktif
DRV05040,mobil,3.69,Aktif
DRV05041,Mobil,4.2,nonaktif
DRV05042,Mobil,4.24,Aktif
DRV05043,mobil,4.42,nonaktif
DRV05044,mobil,3.53,nonaktif
DRV05045,mobil,3.79,Aktif
DRV05046,MOTOR,4.69,aktif
DRV05047,MOTOR,4.05,aktif
DRV05048,Motor,3.99,Aktif
DRV05049,Motor,4.62,nonaktif
DRV05050,mobil,4.21,aktif
DRV05051,mobil,4.49,aktif
DRV05052,mobil,4.98,Aktif
DRV05053,Mobil,3.66,Aktif
DRV05054,Motor,4.36,aktif
DRV05055,Mobil,4.07,aktif
DRV05056,mOtOr,3.61,aktif
DRV05057,mobil,,nonaktif
DRV05058,Mobil,4.89,nonaktif
DRV05059,Mobil,4.94,aktif
DRV05060,Mobil,4.72,Aktif
DRV05061,Motor,4.89,nonaktif
DRV05062,mOtOr,4.72,Aktif
DRV05063,Mobil,3.56,Aktif
DRV05064,Mobil,4.11,nonaktif
DRV05065,mobil,4.16,Aktif
DRV05066,Mobil,4.5,aktif
DRV05067,MOTOR,3.73,aktif
DRV05068,MOTOR,3.99,nonaktif
DRV05069,Mobil,3.84,Aktif
DRV05070,MOTOR,4.44,nonaktif
DRV05071,Motor,3.89,nonaktif
DRV05072,mobil,3.87,nonaktif
DRV05073,MOTOR,4.12,aktif
DRV05074,MOTOR,4.5,nonaktif
DRV05075,Mobil,4.89,Aktif
DRV05076,MOTOR,4.31,aktif
DRV05077,mOtOr,3.94,aktif
DRV05078,Mobil,3.69,nonaktif
DRV05079,mOtOr,4.61,nonaktif
DRV05080,Mobil,4.17,aktif
DRV05081,Motor,4.15,aktif
DRV05082,mobil,3.72,nonaktif
DRV05083,mOtOr,4.89,nonaktif
DRV05084,mobil,4.38,Aktif
DRV05085,Mobil,3.69,nonaktif
DRV05086,mOtOr,3.99,Aktif
DRV05087,Mobil,4.58,nonaktif
DRV05088,Motor,4.24,nonaktif
DRV05089,mOtOr,,aktif
DRV05090,MOTOR,3.75,Aktif
DRV05091,Motor,4.01,aktif
DRV05092,Motor,4.79,Aktif
DRV05093,Motor,3.68,nonaktif
DRV05094,mobil,,nonaktif
DRV05095,Motor,4.34,Aktif
DRV05096,MOTOR,3.71,aktif
DRV05097,mobil,3.75,aktif
DRV05098,Mobil,4.8,nonaktif
DRV05099,Mobil,4.6,Aktif
DRV05100,mobil,4.61,aktif
DRV05101,mOtOr,4.92,nonaktif
DRV05102,Motor,3.61,nonaktif
DRV05103,MOTOR,4.72,nonaktif
DRV05104,mOtOr,4.98,aktif
DRV05105,Motor,3.82,nonaktif
DRV05106,MOTOR,3.81,nonaktif
DRV05107,mobil,4.8,aktif
DRV05108,Mobil,4.1,Aktif
DRV05109,Motor,4.91,Aktif
DRV05110,Mobil,4.11,Aktif
DRV05111,MOTOR,4.03,aktif
DRV05112,MOTOR,4.69,aktif
DRV05113,Motor,3.63,nonaktif
DRV05114,mobil,3.75,aktif
DRV05115,mobil,4.64,Aktif
DRV05116,mobil,4.82,aktif
DRV05117,mobil,3.53,aktif
DRV05118,MOTOR,4.2,nonaktif
DRV05119,Motor,3.68,aktif
DRV05120,Mobil,4.69,aktif
DRV05121,Mobil,3.8,nonaktif
DRV05122,mobil,3.75,nonaktif
DRV05123,mobil,3.97,Aktif
DRV05124,MOTOR,3.93,Aktif
DRV05125,mobil,4.79,Aktif
DRV05126,Mobil,4.57,nonaktif
DRV05127,Motor,3.76,nonaktif
DRV05128,MOTOR,,aktif
DRV05129,Motor,4.91,nonaktif
DRV05130,mOtOr,4.41,aktif
DRV05131,mOtOr,4.91,Aktif
DRV05132,Mobil,3.99,aktif
DRV05133,Motor,,nonaktif
DRV05134,mobil,3.51,nonaktif
DRV05135,Motor,3.61,aktif
DRV05136,mOtOr,4.58,Aktif
DRV05137,Mobil,4.0,nonaktif
DRV05138,MOTOR,3.77,aktif
DRV05139,mOtOr,3.7,aktif
DRV05140,mobil,,nonaktif
DRV05141,Motor,4.98,aktif
DRV05142,Mobil,4.88,Aktif
DRV05143,Mobil,4.82,aktif
DRV05144,Motor,4.49,aktif
DRV05145,mOtOr,4.22,aktif
DRV05146,Motor,3.75,nonaktif
DRV05147,mobil,3.7,Aktif
DRV05148,Mobil,3.64,aktif
DRV05149,Mobil,3.88,Aktif
DRV05150,Mobil,4.54,nonaktif
DRV05151,mobil,4.89,aktif
DRV05152,Motor,3.86,Aktif
DRV05153,Mobil,3.59,Aktif
DRV05154,Motor,4.96,aktif
DRV05155,Motor,3.85,nonaktif
DRV05156,MOTOR,4.8,Aktif
DRV05157,Mobil,4.3,nonaktif
DRV05158,mOtOr,3.94,aktif
DRV05159,mOtOr,4.91,Aktif
DRV05160,MOTOR,4.09,nonaktif
DRV05161,mobil,4.92,Aktif
DRV05162,Motor,4.17,aktif
DRV05163,MOTOR,4.62,aktif
DRV05164,MOTOR,3.98,nonaktif
DRV05165,MOTOR,4.02,nonaktif
DRV05166,mOtOr,4.17,nonaktif
DRV05167,mOtOr,4.88,nonaktif
DRV05168,mOtOr,4.28,nonaktif
DRV05169,Motor,,nonaktif
DRV05170,mOtOr,4.17,nonaktif
DRV05171,mobil,3.52,Aktif
DRV05172,MOTOR,4.8,aktif
DRV05173,mOtOr,4.34,nonaktif
DRV05174,mOtOr,3.62,nonaktif
DRV05175,mobil,3.9,aktif
DRV05176,mOtOr,3.88,Aktif
DRV05177,mOtOr,4.01,nonaktif
DRV05178,mOtOr,4.82,aktif
DRV05179,Mobil,3.95,aktif
DRV05180,mobil,3.62,Aktif
DRV05181,mOtOr,3.94,aktif
DRV05182,mobil,4.87,nonaktif
DRV05183,Motor,3.88,Aktif
DRV05184,mOtOr,4.4,aktif
DRV05185,Motor,4.6,aktif
DRV05186,mOtOr,4.97,aktif
DRV05187,Mobil,4.71,Aktif
DRV05188,MOTOR,4.57,nonaktif
DRV05189,Mobil,3.75,nonaktif
DRV05190,mobil,3.95,aktif
DRV05191,mOtOr,3.71,nonaktif
DRV05192,mOtOr,4.2,aktif
DRV05193,Motor,3.6,aktif
DRV05194,MOTOR,3.6,Aktif
DRV05195,mobil,4.04,Aktif
DRV05196,mOtOr,4.16,aktif
DRV05197,mobil,,aktif
DRV05198,mobil,4.46,Aktif
DRV05199,Motor,4.7,aktif
DRV05200,mOtOr,3.83,aktif
DRV05201,MOTOR,4.5,nonaktif
DRV05202,mOtOr,4.94,Aktif
DRV05203,MOTOR,3.97,aktif
DRV05204,Motor,4.8,aktif
DRV05205,Motor,4.12,nonaktif
DRV05206,mOtOr,4.72,nonaktif
DRV05207,mobil,4.35,aktif
DRV05208,MOTOR,4.57,aktif
DRV05209,MOTOR,4.37,nonaktif
DRV05210,MOTOR,4.06,Aktif
DRV05211,MOTOR,3.9,Aktif
DRV05212,mobil,4.52,aktif
DRV05213,mOtOr,4.5,aktif
DRV05214,MOTOR,4.71,Aktif
DRV05215,Motor,4.41,nonaktif
DRV05216,mOtOr,4.12,aktif
DRV05217,MOTOR,4.42,Aktif
DRV05218,Motor,,nonaktif
DRV05219,mobil,4.38,Aktif
DRV05220,Motor,4.16,Aktif
DRV05221,MOTOR,3.81,nonaktif
DRV05222,mOtOr,3.81,Aktif
DRV05223,Mobil,4.77,Aktif
DRV05224,mobil,3.55,nonaktif
DRV05225,MOTOR,3.88,Aktif
DRV05226,Mobil,4.2,nonaktif
DRV05227,Motor,4.62,aktif
DRV05228,mobil,4.45,nonaktif
DRV05229,Motor,4.11,aktif
DRV05230,mobil,4.33,aktif
DRV05231,MOTOR,4.11,aktif
DRV05232,mobil,3.54,Aktif
DRV05233,MOTOR,3.51,Aktif
DRV05234,mOtOr,3.95,Aktif
DRV05235,mobil,3.61,nonaktif
DRV05236,mOtOr,4.15,Aktif
DRV05237,MOTOR,4.6,nonaktif
DRV05238,Mobil,4.04,aktif
DRV05239,mobil,3.94,Aktif
DRV05240,MOTOR,4.35,aktif
DRV05241,Mobil,4.31,nonaktif
DRV05242,MOTOR,4.96,Aktif
DRV05243,MOTOR,3.95,Aktif
DRV05244,MOTOR,4.83,nonaktif
DRV05245,Motor,3.91,nonaktif
